row_index,ticket_code,line_code,channel_code,kind_flag,date_token,worker_code,qty_token,state_flag,service_code,meta_1,meta_2,group_code,price_token_raw
4486,0873,01,05,R,20260222,33,3,O,0101,2,2,00,5@
4487,0873,02,05,R,20260222,12,2,O,0136,2,2,02,?H@
4488,0873,03,05,R,20260222,12,2,O,0147,2,2,03,"""@"
4489,0874,01,05,R,20260222,08,3,O,0001,1,2,00,5@
4490,0874,02,05,R,20260222,08,3,O,0022,1,1,01,@
4491,0874,03,05,R,20260222,41,2,O,0043,1,2,03,?Q@
4492,0874,04,05,R,20260222,41,2,O,0053,1,2,12,@
4493,0875,01,05,R,20260222,33,3,O,0101,2,2,00,5@
4494,0875,02,05,R,20260222,35,2,O,0110,2,2,02,@Q@
4495,0875,03,05,R,20260222,35,2,O,0147,2,2,03,"""@"
4496,0875,04,05,R,20260222,35,2,O,0150,2,2,12,@
4497,0876,01,05,R,20260222,08,3,O,0001,1,2,00,5@
4498,0876,02,05,R,20260222,12,2,O,0037,1,2,02,?I@
4499,0876,03,05,R,20260222,08,3,O,0022,1,1,01,@
4500,0876,04,05,R,20260222,12,2,O,0041,1,2,03,6@
4501,0876,05,05,R,20260222,12,2,O,0053,1,2,12,@
4502,0877,01,05,R,20260222,35,2,O,0003,1,2,00,9@
4503,0877,02,05,R,20260222,35,2,O,0022,1,1,01,@
4504,0877,03,05,R,20260222,35,2,O,0043,1,2,03,I@
4505,0877,04,05,R,20260222,35,2,O,0077,1,1,06,n@
4506,0877,05,05,R,20260222,35,2,O,0078,1,1,06,9@
4507,0877,06,05,R,20260222,35,2,O,0007,1,2,02,@V@
4508,0878,01,05,R,20260222,33,3,O,0001,1,2,00,5@
4509,0878,02,05,R,20260222,41,2,O,0010,1,2,02,?K@
4510,0878,03,05,R,20260222,33,3,O,0022,1,1,01,@
4511,0878,04,05,R,20260222,41,2,O,0042,1,2,03,?K@
4512,0878,05,05,R,20260222,41,2,O,0053,1,2,12,@
4513,0879,01,05,R,20260222,08,3,O,0003,1,2,00,9@
4514,0879,02,05,R,20260222,08,3,O,0022,1,1,01,@
4515,0879,03,05,R,20260222,12,2,O,0043,1,2,03,I@
4516,0879,04,05,R,20260222,12,2,O,0077,1,1,06,n@
4517,0879,05,05,R,20260222,08,3,O,0078,1,1,06,9@
4518,0879,06,05,R,20260222,12,2,O,0007,1,2,02,@V@
4519,0879,07,05,R,20260222,12,2,O,0053,1,2,12,@
4520,0879,08,05,R,20260222,12,2,O,0516,1,1,01,?[@
4521,0880,01,05,R,20260222,41,2,O,0202,4,4,08,@Q@
4522,0881,01,05,R,20260222,12,2,O,0202,4,4,08,?H@
4523,0882,01,05,R,20260222,08,3,O,0101,2,2,00,5@
4524,0882,02,05,R,20260222,12,2,O,0136,2,2,02,?H@
4525,0882,03,05,R,20260222,12,2,O,0147,2,2,03,"""@"
4526,0882,04,05,R,20260222,12,2,O,0150,2,2,12,@
4527,0883,01,05,R,20260222,33,3,O,0001,1,2,00,5@
4528,0883,02,05,R,20260222,35,2,O,0010,1,2,02,?K@
4529,0883,03,05,R,20260222,33,3,O,0022,1,1,01,@
4530,0883,04,05,R,20260222,35,2,O,0042,1,2,03,?K@
4531,0883,05,05,R,20260222,35,2,O,0053,1,2,12,@
4532,0884,01,05,R,20260222,08,3,O,0003,1,2,00,9@
4533,0884,02,05,R,20260222,08,3,O,0022,1,1,01,@
4534,0884,03,05,R,20260222,12,2,O,0042,1,2,03,I@
4535,0884,04,05,R,20260222,12,2,O,0076,1,1,06,?g@
4536,0884,05,05,R,20260222,08,3,O,0078,1,1,06,9@
4537,0884,06,05,R,20260222,12,2,O,0007,1,2,02,@V@
4538,0884,07,05,R,20260222,12,2,O,0053,1,2,12,@
4539,0885,01,05,R,20260222,33,3,O,0003,1,2,00,9@
4540,0885,02,05,R,20260222,33,3,O,0022,1,1,01,@
4541,0885,03,05,R,20260222,12,2,O,0043,1,2,03,I@
4542,0885,04,05,R,20260222,12,2,O,0077,1,1,06,n@
4543,0885,05,05,R,20260222,12,2,O,0078,1,1,06,9@
4544,0885,06,05,R,20260222,12,2,O,0053,1,2,12,@
4545,0886,01,05,R,20260222,08,3,O,0003,1,2,00,9@
4546,0886,02,05,R,20260222,08,3,O,0022,1,1,01,@
4547,0886,03,05,R,20260222,41,2,O,0042,1,2,03,I@
4548,0886,04,05,R,20260222,41,2,O,0076,1,1,06,?g@
4549,0886,05,05,R,20260222,41,2,O,0078,1,1,06,9@
4550,0886,06,05,R,20260222,41,2,O,0053,1,2,12,@
4551,0886,07,05,R,20260222,41,2,O,0007,1,2,02,@V@
4552,0886,08,05,R,20260222,41,2,O,0020,1,1,01,?E@
4553,0886,09,05,R,20260222,08,3,O,0019,1,1,01,.@
4554,0886,10,05,R,20260222,41,2,O,0012,1,1,09,?V@
4555,0886,11,05,R,20260222,41,2,O,0024,1,1,09,$@
4556,0886,12,05,R,20260222,08,3,O,0029,1,1,09,4@
4557,0887,01,05,R,20260222,33,3,O,0101,2,2,00,2@
4558,0887,02,05,R,20260222,35,2,O,0147,2,2,03,$@
4559,0887,03,05,R,20260222,35,2,O,0150,2,2,12,@
4560,0888,01,05,R,20260222,08,3,O,0001,1,2,00,5@
4561,0888,02,05,R,20260222,12,2,O,0010,1,2,02,?K@
4562,0888,03,05,R,20260222,08,3,O,0022,1,1,01,@
4563,0888,04,05,R,20260222,12,2,O,0042,1,2,03,?K@
4564,0889,01,05,R,20260222,08,3,O,0003,1,2,00,9@
4565,0889,02,05,R,20260222,08,3,O,0022,1,1,01,@
4566,0889,03,05,R,20260222,41,2,O,0042,1,2,03,I@
4567,0889,04,05,R,20260222,41,2,O,0076,1,1,06,?g@
4568,0889,05,05,R,20260222,41,2,O,0078,1,1,06,9@
4569,0889,06,05,R,20260222,41,2,O,0053,1,2,12,@
4570,0889,07,05,R,20260222,08,3,O,0521,1,1,01,.@
4571,0889,08,05,R,20260222,41,2,O,0512,1,1,01,?W@
4572,0890,01,05,R,20260222,33,3,O,0101,2,2,00,5@
4573,0890,02,05,R,20260222,12,2,O,0110,2,2,02,@Q@
4574,0890,03,05,R,20260222,12,2,O,0147,2,2,03,"""@"
4575,0890,04,05,R,20260222,12,2,O,0150,2,2,12,@
4576,0891,01,05,R,20260222,35,2,O,0003,1,2,00,0s@0ANNA
4577,0891,02,05,R,20260222,35,2,O,0022,1,1,01,0s@0ANNA
4578,0891,03,05,R,20260222,35,2,O,0042,1,2,03,0s@0ANNA
4579,0891,04,05,R,20260222,35,2,O,0076,1,1,06,?g@
4580,0891,05,05,R,20260222,35,2,O,0078,1,1,06,9@
4581,0891,06,05,R,20260222,35,2,O,0053,1,2,12,@
4582,0891,07,05,R,20260222,35,2,O,0007,1,2,02,@V@
4583,0892,01,05,R,20260222,08,3,O,0001,1,2,00,5@
4584,0892,02,05,R,20260222,08,3,O,0022,1,1,01,@
4585,0892,03,05,R,20260222,41,2,O,0043,1,2,03,?Q@
4586,0892,04,05,R,20260222,41,2,O,0053,1,2,12,@
4587,0893,01,05,R,20260222,08,3,O,0001,1,2,00,5@
4588,0893,02,05,R,20260222,12,2,O,0010,1,2,02,?K@
4589,0893,03,05,R,20260222,08,3,O,0022,1,1,01,@
4590,0893,04,05,R,20260222,12,2,O,0042,1,2,03,?K@
4591,0893,05,05,R,20260222,12,2,O,0053,1,2,12,@
4592,0893,06,05,R,20260222,08,3,O,0521,1,1,01,.@
4593,0893,07,05,R,20260222,12,2,O,0512,1,1,01,@U@
4594,0894,01,05,R,20260222,33,3,O,0101,2,2,00,5@
4595,0894,02,05,R,20260222,35,2,O,0110,2,2,02,@Q@
4596,0894,03,05,R,20260222,35,2,O,0147,2,2,03,"""@"
4597,0894,04,05,R,20260222,35,2,O,0150,2,2,12,@
4598,0895,01,05,R,20260223,14,2,O,0001,1,2,00,5@
4599,0895,02,05,R,20260223,14,2,O,0022,1,1,01,@
4600,0895,03,05,R,20260223,14,2,O,0043,1,2,03,?Q@
4601,0895,04,05,R,20260223,14,2,O,0053,1,2,12,@
4602,0896,01,05,R,20260223,55,3,O,0001,1,2,00,5@
4603,0896,02,05,R,20260223,48,2,O,0010,1,2,02,?K@
4604,0896,03,05,R,20260223,55,3,O,0022,1,1,01,@
4605,0896,04,05,R,20260223,48,2,O,0043,1,2,03,2@
4606,0896,05,05,R,20260223,48,2,O,0053,1,2,12,@
4607,0897,01,05,R,20260223,55,3,O,0001,1,2,00,5@
4608,0897,02,05,R,20260223,55,3,O,0022,1,1,01,@
4609,0897,03,05,R,20260223,31,2,O,0043,1,2,03,?Q@
4610,0897,04,05,R,20260223,31,2,O,0053,1,2,12,@
4611,0898,01,05,R,20260223,31,2,O,0001,1,2,00,"q=
???2@"
4612,0898,02,05,R,20260223,31,2,O,0022,1,1,01,"??p=
@"
4613,0898,03,05,R,20260223,31,2,O,0043,1,2,03,???(\?O@
4614,0898,04,05,R,20260223,55,3,O,0500,1,2,00,9@
4615,0898,05,05,R,20260223,31,2,O,0510,1,1,01,H?z?2@
4616,0898,06,05,R,20260223,31,2,O,0517,1,1,01,\???(\i@
4617,0898,07,05,R,20260223,31,2,O,0522,1,1,01,"??p=
+@"
4618,0899,01,05,R,20260223,55,3,O,0001,1,2,00,5@
4619,0899,02,05,R,20260223,55,3,O,0022,1,1,01,@
4620,0899,03,05,R,20260223,14,2,O,0043,1,2,03,?Q@
4621,0899,04,05,R,20260223,14,2,O,0053,1,2,12,@
4622,0900,01,05,R,20260223,24,8,O,0311,3,3,18,^@
4623,0901,01,05,R,20260223,94,9,O,0001,1,2,00,0KARTA 10 WIZYTA IWONA
4624,0901,02,05,R,20260223,94,9,O,0022,1,1,01,0KARTA 10 WIZYTA IWONA
4625,0901,03,05,R,20260223,94,9,O,0043,1,2,03,0KARTA 10 WIZYTA IWONA
4626,0902,01,05,R,20260223,24,8,O,0315,3,3,20,?a@
4627,0903,01,05,R,20260223,55,3,O,0001,1,2,00,5@
4628,0903,02,05,R,20260223,48,2,O,0010,1,2,02,?K@
4629,0903,03,05,R,20260223,55,3,O,0022,1,1,01,@
4630,0903,04,05,R,20260223,48,2,O,0043,1,2,03,2@
4631,0903,05,05,R,20260223,48,2,O,0053,1,2,12,@
4632,0904,01,05,R,20260223,94,9,O,0001,1,2,00,0KARTA 10 WIZYTA MARTA
4633,0904,02,05,R,20260223,94,9,O,0022,1,1,01,0KARTA 10 WIZYTA MARTA
4634,0904,03,05,R,20260223,94,9,O,0043,1,2,03,0KARTA 10 WIZYTA MARTA
4635,0905,01,05,R,20260223,31,2,O,0001,1,2,00,5@
4636,0905,02,05,R,20260223,31,2,O,0022,1,1,01,@
4637,0905,03,05,R,20260223,31,2,O,0043,1,2,03,?Q@
4638,0905,04,05,R,20260223,31,2,O,0053,1,2,12,@
4639,0906,01,05,R,20260223,48,2,O,0001,1,2,00,5@
4640,0906,02,05,R,20260223,48,2,O,0010,1,2,02,?K@
4641,0906,03,05,R,20260223,48,2,O,0022,1,1,01,@
4642,0906,04,05,R,20260223,48,2,O,0043,1,2,03,2@
4643,0906,05,05,R,20260223,48,2,O,0053,1,2,12,@
4644,0907,01,05,R,20260223,94,9,O,0001,1,2,00,b@0
4645,0907,02,05,R,20260223,94,9,O,0022,1,1,01,b@0
4646,0907,03,05,R,20260223,94,9,O,0043,1,2,03,b@0
4647,0907,04,05,R,20260223,14,2,O,0002,1,2,00,9@
4648,0907,05,05,R,20260223,14,2,O,0031,1,1,01,_@
4649,0908,01,05,R,20260223,55,3,O,0003,1,2,00,9@
4650,0908,02,05,R,20260223,55,3,O,0022,1,1,01,@
4651,0908,03,05,R,20260223,31,2,O,0042,1,2,03,I@
4652,0908,04,05,R,20260223,31,2,O,0076,1,1,06,?g@
4653,0908,05,05,R,20260223,55,3,O,0078,1,1,06,9@
4654,0908,06,05,R,20260223,31,2,O,0007,1,2,02,?[@
4655,0908,07,05,R,20260223,31,2,O,0053,1,2,12,@
4656,0909,01,05,R,20260223,31,2,O,0213,4,4,08,?X@
4657,0910,01,05,R,20260223,48,2,O,0001,1,2,00,5@
4658,0910,02,05,R,20260223,48,2,O,0010,1,2,02,?K@
4659,0910,03,05,R,20260223,48,2,O,0022,1,1,01,@
4660,0910,04,05,R,20260223,48,2,O,0043,1,2,03,?K@
4661,0910,05,05,R,20260223,48,2,O,0053,1,2,12,@
4662,0911,01,05,R,20260223,55,3,O,0003,1,2,00,9@
4663,0911,02,05,R,20260223,55,3,O,0022,1,1,01,@
4664,0911,03,05,R,20260223,14,2,O,0043,1,2,03,?Q??E@
4665,0911,04,05,R,20260223,14,2,O,0077,1,1,06,{?G??j@
4666,0911,05,05,R,20260223,14,2,O,0078,1,1,06,fffff?5@
4667,0911,06,05,R,20260223,55,3,O,0502,1,2,00,9@
4668,0911,07,05,R,20260223,14,2,O,0512,1,1,01,???(\?]@
4669,0911,08,05,R,20260223,14,2,O,0521,1,1,01,H?z?G*@
4670,0911,09,05,R,20260223,14,2,O,0007,1,2,02,?(\??X@
4671,0912,01,05,R,20260223,86,7,O,0204,4,4,08,$@
4672,1,0913,01,05,R,20260223,24,8,O,0320,3,3,18
4673,1,0913,02,05,R,20260223,24,8,O,0305,3,3,38
4674,0914,01,05,R,20260223,24,8,O,0305,3,3,38,I@
4675,0914,02,05,R,20260223,24,8,O,0320,3,3,18,?a@
4676,0915,01,05,R,20260223,33,3,O,0101,2,2,00,5@
4677,0915,02,05,R,20260223,12,2,O,0110,2,2,02,@Q@
4678,0915,03,05,R,20260223,12,2,O,0147,2,2,03,"""@"
4679,0916,01,05,R,20260223,31,2,O,0001,1,2,00,5@
4680,0916,02,05,R,20260223,31,2,O,0022,1,1,01,@
4681,0916,03,05,R,20260223,31,2,O,0043,1,2,03,?Q@
4682,0916,04,05,R,20260223,31,2,O,0053,1,2,12,@
4683,0917,01,05,R,20260223,08,3,O,0003,1,2,00,9@
4684,0917,02,05,R,20260223,08,3,O,0022,1,1,01,@
4685,0917,03,05,R,20260223,48,2,O,0043,1,2,03,I@
4686,0917,04,05,R,20260223,48,2,O,0077,1,1,06,n@
4687,0917,05,05,R,20260223,08,3,O,0078,1,1,06,9@
4688,0917,06,05,R,20260223,48,2,O,0053,1,2,12,@
4689,0918,01,05,R,20260223,48,2,O,0200,4,4,08,?c@
4690,0918,02,05,R,20260223,48,2,O,0200,4,4,08,?j@
4691,0919,01,05,R,20260223,24,8,O,0313,3,3,18,Y@
4692,0920,01,05,R,20260223,48,2,O,0003,1,2,00,9@
4693,0920,02,05,R,20260223,48,2,O,0022,1,1,01,@
4694,0920,03,05,R,20260223,48,2,O,0043,1,2,03,I@
4695,0920,04,05,R,20260223,48,2,O,0077,1,1,06,n@
4696,0920,05,05,R,20260223,48,2,O,0078,1,1,06,9@
4697,0920,06,05,R,20260223,48,2,O,0053,1,2,12,@
4698,0920,07,05,R,20260223,48,2,O,0521,1,1,01,$@
4699,0920,08,05,R,20260223,48,2,O,0512,1,1,01,?V@
4700,0921,01,05,R,20260223,33,3,O,0101,2,2,00,5@
4701,0921,02,05,R,20260223,48,2,O,0136,2,2,02,?H@
4702,0921,03,05,R,20260223,48,2,O,0147,2,2,03,"""@"
4703,0921,04,05,R,20260223,48,2,O,0150,2,2,12,@
4704,0922,01,05,R,20260223,31,2,O,0003,1,2,00,9@
4705,0922,02,05,R,20260223,31,2,O,0022,1,1,01,@
4706,0922,03,05,R,20260223,31,2,O,0043,1,2,03,I@
4707,0922,04,05,R,20260223,31,2,O,0077,1,1,06,n@
4708,0922,05,05,R,20260223,31,2,O,0078,1,1,06,9@
4709,0922,06,05,R,20260223,31,2,O,0053,1,2,12,@
4710,0923,01,05,R,20260223,08,3,O,0003,1,2,00,9@
4711,0923,02,05,R,20260223,08,3,O,0022,1,1,01,@
4712,0923,03,05,R,20260223,12,2,O,0043,1,2,03,I@
4713,0923,04,05,R,20260223,12,2,O,0064,1,1,04,d@
4714,0923,05,05,R,20260223,12,2,O,0065,1,1,04,>@
4715,0923,06,05,R,20260223,12,2,O,0077,1,1,06,g@
4716,0923,07,05,R,20260223,12,2,O,0078,1,1,06,4@
4717,0923,08,05,R,20260223,12,2,O,0007,1,2,02,@V@
4718,0923,09,05,R,20260223,12,2,O,0515,1,1,01,?[@
4719,0924,01,05,R,20260223,48,2,O,0101,2,2,00,5@
4720,0924,02,05,R,20260223,48,2,O,0136,2,2,02,?H@
4721,0924,03,05,R,20260223,48,2,O,0147,2,2,03,"""@"
4722,0925,01,05,R,20260223,08,3,O,0003,1,2,00,9@
4723,0925,02,05,R,20260223,08,3,O,0022,1,1,01,@
4724,0925,03,05,R,20260223,48,2,O,0043,1,2,03,I@
4725,0925,04,05,R,20260223,48,2,O,0077,1,1,06,n@
4726,0925,05,05,R,20260223,08,3,O,0078,1,1,06,9@
4727,0925,06,05,R,20260223,48,2,O,0053,1,2,12,@
4728,0925,07,05,R,20260223,48,2,O,0086,1,1,06,N@
4729,0926,01,05,R,20260223,33,3,O,0003,1,2,00,9@
4730,0926,02,05,R,20260223,33,3,O,0022,1,1,01,@
4731,0926,03,05,R,20260223,12,2,O,0042,1,2,03,I@
4732,0926,04,05,R,20260223,12,2,O,0076,1,1,06,?g@
4733,0926,05,05,R,20260223,33,3,O,0078,1,1,06,9@
4734,0926,06,05,R,20260223,12,2,O,0053,1,2,12,@
4735,0926,07,05,R,20260223,12,2,O,0007,1,2,02,@V@
4736,0927,01,05,R,20260223,08,3,O,0001,1,2,00,5@
4737,0927,02,05,R,20260223,08,3,O,0022,1,1,01,@
4738,0927,03,05,R,20260223,12,2,O,0043,1,2,03,?Q@
4739,0927,04,05,R,20260223,12,2,O,0053,1,2,12,@
4740,0927,05,05,R,20260223,08,3,O,0521,1,1,01,.@
4741,0927,06,05,R,20260223,12,2,O,0512,1,1,01,@U@
4742,0928,01,05,R,20260223,31,2,O,0003,1,2,00,9@
4743,0928,02,05,R,20260223,31,2,O,0022,1,1,01,@
4744,0928,03,05,R,20260223,31,2,O,0042,1,2,03,I@
4745,0928,04,05,R,20260223,31,2,O,0063,1,1,04,?a@
4746,0928,05,05,R,20260223,31,2,O,0065,1,1,04,>@
4747,0928,06,05,R,20260223,31,2,O,0076,1,1,06,V@
4748,0928,07,05,R,20260223,31,2,O,0078,1,1,06,4@
4749,0928,08,05,R,20260223,31,2,O,0053,1,2,12,@
4750,0928,09,05,R,20260223,31,2,O,0007,1,2,02,?[@
4751,0928,10,05,R,20260223,31,2,O,0007,1,2,02,?P@
4752,0929,01,05,R,20260223,08,3,O,0001,1,2,00,5@
4753,0929,02,05,R,20260223,48,2,O,0010,1,2,02,?K@
4754,0929,03,05,R,20260223,08,3,O,0022,1,1,01,@
4755,0929,04,05,R,20260223,48,2,O,0043,1,2,03,?K@
4756,0929,05,05,R,20260223,48,2,O,0053,1,2,12,@
4757,0930,01,05,R,20260223,08,3,O,0101,2,2,00,5@
4758,0930,02,05,R,20260223,12,2,O,0110,2,2,02,@Q@
4759,0930,03,05,R,20260223,12,2,O,0147,2,2,03,"""@"
4760,0931,01,05,R,20260224,08,3,O,0001,1,2,00,5@
4761,0931,02,05,R,20260224,14,2,O,0010,1,2,02,?K@
4762,0931,03,05,R,20260224,08,3,O,0022,1,1,01,@
4763,0931,04,05,R,20260224,14,2,O,0043,1,2,03,2@
4764,0931,05,05,R,20260224,14,2,O,0053,1,2,12,@
4765,0932,01,05,R,20260224,06,2,O,0001,1,2,00,5@
4766,0932,02,05,R,20260224,06,2,O,0022,1,1,01,@
4767,0932,03,05,R,20260224,06,2,O,0043,1,2,03,?Q@
4768,0932,04,05,R,20260224,06,2,O,0053,1,2,12,@
4769,0933,01,05,R,20260224,08,3,O,0001,1,2,00,5@
4770,0933,02,05,R,20260224,48,2,O,0010,1,2,02,?K@
4771,0933,03,05,R,20260224,08,3,O,0022,1,1,01,@
4772,0933,04,05,R,20260224,48,2,O,0043,1,2,03,2@
4773,0933,05,05,R,20260224,48,2,O,0053,1,2,12,@
4774,0933,06,05,R,20260224,48,2,O,0014,1,1,09,?]@
4775,0933,07,05,R,20260224,48,2,O,0029,1,1,09,4@
4776,0933,08,05,R,20260224,48,2,O,0027,1,1,09,&@
4777,0934,01,05,R,20260224,08,3,O,0001,1,2,00,5@
4778,0934,02,05,R,20260224,08,3,O,0022,1,1,01,@
4779,0934,03,05,R,20260224,48,2,O,0043,1,2,03,?Q@
4780,0934,04,05,R,20260224,48,2,O,0053,1,2,12,@
4781,0935,01,05,R,20260224,08,3,O,0001,1,2,00,5@
4782,0935,02,05,R,20260224,14,2,O,0010,1,2,02,?K@
4783,0935,03,05,R,20260224,08,3,O,0022,1,1,01,@
4784,0935,04,05,R,20260224,14,2,O,0043,1,2,03,2@
4785,0935,05,05,R,20260224,14,2,O,0053,1,2,12,@
4786,0936,01,05,R,20260224,08,3,O,0001,1,2,00,5@
4787,0936,02,05,R,20260224,08,3,O,0022,1,1,01,@
4788,0936,03,05,R,20260224,14,2,O,0043,1,2,03,?Q@
4789,0936,04,05,R,20260224,14,2,O,0053,1,2,12,@
4790,0937,01,05,R,20260224,94,9,O,0001,1,2,00,0KARTA 10 WIZYTA EL?BIETA
4791,0937,02,05,R,20260224,94,9,O,0022,1,1,01,0KARTA 10 WIZYTA EL?BIETA
4792,0937,03,05,R,20260224,94,9,O,0043,1,2,03,0KARTA 10 WIZYTA EL?BIETA
4793,0938,01,05,R,20260224,06,2,O,0003,1,2,00,\???(\8@
4794,0938,02,05,R,20260224,06,2,O,0022,1,1,01,{?G?z@
4795,0938,03,05,R,20260224,06,2,O,0042,1,2,03,{?G?ZH@
4796,0938,04,05,R,20260224,06,2,O,0076,1,1,06,"{?G?""g@"
4797,0938,05,05,R,20260224,06,2,O,0078,1,1,06,?????Y8@
4798,0938,06,05,R,20260224,06,2,O,0053,1,2,12,\???(\@
4799,0938,07,05,R,20260224,06,2,O,0007,1,2,02,??????U@
4800,0939,01,05,R,20260224,08,3,O,0001,1,2,00,5@
4801,0939,02,05,R,20260224,14,2,O,0010,1,2,02,?K@
4802,0939,03,05,R,20260224,08,3,O,0022,1,1,01,@
4803,0939,04,05,R,20260224,14,2,O,0043,1,2,03,2@
4804,0939,05,05,R,20260224,14,2,O,0053,1,2,12,@
4805,0940,01,05,R,20260224,08,3,O,0001,1,2,00,5@
4806,0940,02,05,R,20260224,08,3,O,0022,1,1,01,@
4807,0940,03,05,R,20260224,14,2,O,0010,1,2,02,@P@
4808,0940,04,05,R,20260224,14,2,O,0043,1,2,03,M@
4809,0940,05,05,R,20260224,14,2,O,0053,1,2,12,@
4810,0941,01,05,R,20260224,08,3,O,0006,1,2,00,7@
4811,0941,02,05,R,20260224,48,2,O,0040,1,1,01,>@
4812,0941,03,05,R,20260224,48,2,O,0046,1,2,03,@V@
4813,0941,04,05,R,20260224,08,3,O,0019,1,1,01,.@
4814,0942,01,05,R,20260224,55,3,O,0101,2,2,00,5@
4815,0942,02,05,R,20260224,48,2,O,0110,2,2,02,@Q@
4816,0942,03,05,R,20260224,48,2,O,0147,2,2,03,"""@"
4817,0943,01,05,R,20260224,08,3,O,0001,1,2,00,5@
4818,0943,02,05,R,20260224,12,2,O,0010,1,2,02,?K@
4819,0943,03,05,R,20260224,08,3,O,0022,1,1,01,@
4820,0943,04,05,R,20260224,12,2,O,0042,1,2,03,?K@
4821,0943,05,05,R,20260224,12,2,O,0053,1,2,12,@
4822,0944,01,05,R,20260224,55,3,O,0001,1,2,00,5@
4823,0944,02,05,R,20260224,48,2,O,0010,1,2,02,?K@
4824,0944,03,05,R,20260224,55,3,O,0022,1,1,01,@
4825,0944,04,05,R,20260224,48,2,O,0042,1,2,03,?K@
4826,0944,05,05,R,20260224,48,2,O,0053,1,2,12,@
4827,0945,01,05,R,20260224,06,2,O,0003,1,2,00,9@
4828,0945,02,05,R,20260224,06,2,O,0022,1,1,01,@
4829,0945,03,05,R,20260224,06,2,O,0043,1,2,03,I@
4830,0945,04,05,R,20260224,06,2,O,0057,1,1,04,@e@
4831,0945,05,05,R,20260224,06,2,O,0058,1,1,04,4@
4832,0945,06,05,R,20260224,06,2,O,0077,1,1,06,@e@
4833,0945,07,05,R,20260224,06,2,O,0078,1,1,06,4@
4834,0945,08,05,R,20260224,06,2,O,0007,1,2,02,@V@
4835,0945,09,05,R,20260224,06,2,O,0053,1,2,12,@
4836,0945,10,05,R,20260224,06,2,O,0019,1,1,01,.@
4837,0945,11,05,R,20260224,06,2,O,0020,1,1,01,P@
4838,0945,12,05,R,20260224,99,9,O,0067,1,1,06,D@
4839,0946,01,05,R,20260224,33,3,O,0101,2,2,00,5@
4840,0946,02,05,R,20260224,12,2,O,0136,2,2,02,?H@
4841,0946,03,05,R,20260224,12,2,O,0147,2,2,03,"""@"
4842,0946,04,05,R,20260224,12,2,O,0150,2,2,12,@
4843,0947,01,05,R,20260224,48,2,O,0101,2,2,00,5@
4844,0947,02,05,R,20260224,12,2,O,0110,2,2,02,@Q@
4845,0947,03,05,R,20260224,12,2,O,0147,2,2,03,"""@"
4846,0948,01,05,R,20260224,06,2,O,0003,1,2,00,9@
4847,0948,02,05,R,20260224,06,2,O,0022,1,1,01,@
4848,0948,03,05,R,20260224,06,2,O,0042,1,2,03,I@
4849,0948,04,05,R,20260224,06,2,O,0076,1,1,06,?g@
4850,0948,05,05,R,20260224,06,2,O,0078,1,1,06,9@
4851,0948,06,05,R,20260224,06,2,O,0053,1,2,12,@
4852,0948,07,05,R,20260224,06,2,O,0007,1,2,02,@V@
4853,0948,08,05,R,20260224,06,2,O,0019,1,1,01,.@
4854,0948,09,05,R,20260224,06,2,O,0020,1,1,01,P@
4855,0949,01,05,R,20260224,48,2,O,0001,1,2,00,5@
4856,0949,02,05,R,20260224,48,2,O,0022,1,1,01,@
4857,0949,03,05,R,20260224,48,2,O,0042,1,2,03,?Q@
4858,0949,04,05,R,20260224,48,2,O,0053,1,2,12,@
4859,0950,01,05,R,20260224,33,3,O,0003,1,2,00,9@
4860,0950,02,05,R,20260224,33,3,O,0022,1,1,01,@
4861,0950,03,05,R,20260224,12,2,O,0043,1,2,03,I@
4862,0950,04,05,R,20260224,12,2,O,0077,1,1,06,n@
4863,0950,05,05,R,20260224,12,2,O,0078,1,1,06,9@
4864,0950,06,05,R,20260224,12,2,O,0006,1,2,00,7@
4865,0950,07,05,R,20260224,12,2,O,0040,1,1,01,>@
4866,0950,08,05,R,20260224,12,2,O,0046,1,2,03,?S@
4867,0950,09,05,R,20260224,33,3,O,0019,1,1,01,.@
4868,0951,01,05,R,20260224,55,3,O,0003,1,2,00,9@
4869,0951,02,05,R,20260224,55,3,O,0022,1,1,01,@
4870,0951,03,05,R,20260224,35,2,O,0042,1,2,03,I@
4871,0951,04,05,R,20260224,35,2,O,0076,1,1,06,?g@
4872,0951,05,05,R,20260224,55,3,O,0078,1,1,06,9@
4873,0951,06,05,R,20260224,35,2,O,0007,1,2,02,@V@
4874,0951,07,05,R,20260224,35,2,O,0053,1,2,12,@
4875,0951,08,05,R,20260224,35,2,O,0521,1,1,01,&@
4876,0951,09,05,R,20260224,35,2,O,0512,1,1,01,?X@
4877,0952,01,05,R,20260224,55,3,O,0003,1,2,00,9@
4878,0952,02,05,R,20260224,55,3,O,0022,1,1,01,@
4879,0952,03,05,R,20260224,12,2,O,0041,1,2,03,I@
4880,0952,04,05,R,20260224,12,2,O,0055,1,1,04,^@
4881,0952,05,05,R,20260224,12,2,O,0058,1,1,04,4@
4882,0952,06,05,R,20260224,12,2,O,0075,1,1,06,?`@
4883,0952,07,05,R,20260224,55,3,O,0078,1,1,06,4@
4884,0952,08,05,R,20260224,12,2,O,0007,1,2,02,@V@
4885,0953,01,05,R,20260224,12,2,O,0101,2,2,00,5@
4886,0953,02,05,R,20260224,12,2,O,0110,2,2,02,@Q@
